id,dur,proto,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,attack_cat,label,encoded_label
56195,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
133185,32.203072,4,250,24,248562,1652,8.477452,254,60,61501.71094,393.502838,0,0,129.329625,403.66975,190.3285,493.566937,0,0,0,0,0.0,0.0,0.0,994,69,0,0,Analysis,1,0
105455,3e-06,14,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
63261,1.147323,0,12,10,930,1290,18.303477,62,252,5947.758301,8095.366211,2,2,104.302089,112.791781,6666.891906,183.818359,255,1268082041,2828256922,255,0.159479,0.113264,0.046215,78,129,1,178,Analysis,1,0
50222,8e-06,15,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
168005,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
128320,8e-06,3,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
107691,1e-05,3,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
94205,6e-06,3,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
55432,9e-06,16,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
81046,9e-06,17,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
94226,1e-05,3,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
88308,4e-06,3,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
133152,1.310441,0,10,10,856,1202,14.498936,62,252,4706.8125,6605.409668,2,2,145.533444,128.860109,8223.474239,214.394391,255,2645781877,796595739,255,0.335478,0.150695,0.184783,86,120,1,136,Analysis,1,0
94227,1e-05,3,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
140563,1e-06,18,2,0,180,0,1000000.003,254,0,720000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
49312,0.773715,0,10,8,808,1102,21.971914,62,252,7527.319336,9977.833984,2,2,79.850444,99.55057,4253.693204,148.96225,255,677012819,4220433006,255,0.148175,0.076852,0.071323,81,138,1,233,Analysis,1,0
99370,9e-06,19,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
78437,1.994688,0,18,18,2384,1344,17.546603,254,252,9031.989258,5093.52832,6,7,117.334588,111.171297,6513.266937,155.433094,255,3121445429,324397211,255,0.094127,0.049833,0.044294,132,75,0,0,Analysis,1,0
53748,3e-06,20,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
88324,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
99396,1e-06,21,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
99332,9e-06,22,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
63286,1.092085,0,10,10,868,1192,17.397913,62,252,5728.491699,7860.193848,2,2,121.342778,101.755781,7697.119209,158.381578,255,947500905,1358003455,255,0.233918,0.157322,0.076596,87,119,1,129,Analysis,1,0
83265,0.519118,0,10,8,830,1314,32.747852,62,252,11511.83301,17722.36719,2,2,57.617444,62.126,3389.114521,81.648211,255,2371704390,1513251248,255,0.122165,0.084232,0.037933,83,164,1,250,Analysis,1,0
94369,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
73092,3e-06,3,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
83268,0.705022,0,10,8,814,1090,24.112723,62,252,8317.47168,10825.19434,2,2,78.335778,81.679859,3982.237091,137.524531,255,2010126120,2829728300,255,0.200988,0.132546,0.068442,81,136,1,137,Analysis,1,0
67911,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
114427,1.008568,23,4,0,360,0,2.974514,254,0,2141.650146,0.0,0,0,336.189344,0.0,475.433625,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
51678,5e-06,24,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
71311,9e-06,25,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
49230,0.436945,0,10,8,826,1322,38.906499,62,252,13621.85156,21183.44531,2,2,48.549444,54.81057,2453.91404,67.455414,255,1368466066,3949261590,255,0.105227,0.05286,0.052367,83,165,1,258,Analysis,1,0
87997,1.6215,0,10,10,806,1162,11.717545,62,252,3581.868652,5160.653809,2,2,180.105111,167.827109,12615.91593,263.421531,255,867814770,1300804521,255,0.242801,0.111051,0.13175,81,116,1,138,Analysis,1,0
49227,0.672293,0,12,8,896,1066,28.261487,62,252,9781.449219,11102.30176,2,2,61.117545,84.26343,3773.611575,127.465531,255,4151329657,1775276183,255,0.082911,0.053438,0.029473,75,133,1,131,Analysis,1,0
107785,3.4e-05,3,2,0,200,0,29411.76419,254,0,23529412.0,0.0,0,0,0.034,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
49225,36.649292,0,22,16,1736,2442,1.009569,62,252,361.916962,499.87323,4,4,1745.204382,2437.78275,244410.4216,8852.264,255,2496862869,2820881350,255,0.139716,0.08189,0.057826,79,153,1,233,Analysis,1,0
55396,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
57392,0.801346,0,10,10,816,1152,23.710108,62,252,7337.654297,10352.58203,2,2,89.038444,78.878664,5933.284814,122.623641,255,38433120,655902653,255,0.110784,0.050191,0.060593,82,115,1,131,Analysis,1,0
55394,2e-06,26,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
49221,0.437619,0,10,8,828,1268,38.846577,62,252,13637.43359,20291.62305,2,2,48.624333,53.25543,2486.71498,102.274023,255,1233158056,2041029664,255,0.086296,0.048047,0.038249,83,159,1,232,Analysis,1,0
49220,0.64384,0,12,8,900,1064,29.510437,62,252,10250.99414,11568.09082,2,2,58.530908,84.232289,3755.107555,122.136086,255,30761756,2721825198,255,0.148136,0.05349,0.094646,75,133,1,130,Analysis,1,0
53346,9e-06,27,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
87967,7e-06,3,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
94396,6e-06,3,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
49216,59.478535,28,80,0,21760,0,1.32821,254,0,2890.185547,0.0,0,0,752.892875,0.0,1035.923438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,Analysis,1,0
79951,59.329048,28,118,0,32096,0,1.972053,254,0,4291.186523,0.0,0,0,507.085969,0.0,629.52525,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,Analysis,1,0
125024,1e-06,29,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
49212,1.024819,0,10,10,820,1148,18.539859,62,252,5761.01709,8071.668945,2,2,113.868778,102.325336,7824.926265,164.719641,255,1972365114,2488109846,255,0.132106,0.07321,0.058896,82,115,1,182,Analysis,1,0
139163,1.115789,28,42,0,1890,0,36.745297,254,0,13228.30664,0.0,0,0,27.214365,0.0,28.648002,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,Analysis,1,0
57384,4e-06,3,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
50254,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
128614,8e-06,3,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
107726,6e-06,3,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
114435,2.4e-05,30,2,0,180,0,41666.66519,254,0,29999998.0,0.0,0,0,0.024,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
72374,29.942314,28,20,0,1280,0,0.634553,254,0,324.891388,0.0,0,0,1575.911375,0.0,1754.280875,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,Analysis,1,0
74065,9e-06,31,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
71360,3e-06,32,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
105343,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
50237,2.6e-05,3,2,0,200,0,38461.5389,254,0,30769232.0,0.0,0,0,0.026,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
63290,1.75206,0,10,10,864,1216,10.844377,62,252,3552.389648,4999.828613,2,2,194.673333,183.914109,14058.14022,268.98275,255,3524296211,3832816164,255,0.164413,0.09617,0.068243,86,122,1,141,Analysis,1,0
123295,3e-06,33,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
88154,1e-05,3,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
117081,2.871103,0,10,10,854,1302,6.617666,62,252,2142.730469,3265.643799,2,2,319.011444,301.302875,23188.91539,498.78825,255,2342584645,4255437997,255,0.261233,0.158752,0.102481,85,130,1,187,Analysis,1,0
54489,4e-06,12,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
139242,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
83218,2e-06,34,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
79939,0.589385,0,10,8,832,1282,28.843626,62,252,10166.53027,15229.43457,1,1,6950.732,8688.427,689161.4136,22813.196,255,2886791779,4231847383,255,0.131438,0.048142,0.083296,83,160,1,138,Analysis,1,0
57413,5e-06,3,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
74094,3e-06,34,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
152546,3e-06,35,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
74076,1e-06,3,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
117098,9e-06,36,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
99309,5e-06,37,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
94322,5e-06,3,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
107762,9e-06,38,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
90790,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
94330,5.052801,28,42,0,2688,0,8.114311,254,0,4154.527344,0.0,0,0,123.239047,0.0,140.325453,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,Analysis,1,0
79940,0.589385,0,10,8,832,1282,28.843626,62,252,10166.53027,15229.43457,1,1,6950.732,8688.427,689161.4136,22813.196,255,2886791779,4231847383,255,0.131438,0.048142,0.083296,83,160,1,138,Analysis,1,0
57404,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
140589,8e-06,3,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
110911,2e-06,7,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
55753,3e-06,31,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
81007,9e-06,24,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
139232,0.755662,0,10,6,506,268,19.850144,254,252,4827.555176,2371.43042,2,1,81.316222,118.080203,4290.25346,178.867094,255,2972112679,1251584262,255,0.286138,0.16526,0.120878,51,45,1,0,Analysis,1,0
92108,6e-06,10,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
163664,0.597331,0,10,8,812,1220,28.459933,62,252,9790.216797,14303.62793,2,2,66.370111,65.880289,3343.594112,106.004648,255,2213653144,2266209411,255,0.207429,0.135437,0.071992,81,153,1,208,Analysis,1,0
94150,4e-06,3,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
99478,4e-06,4,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,Analysis,1,0
88857,8e-06,22,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
55481,6e-06,39,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
114548,9e-06,40,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
116787,9e-06,30,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Analysis,1,0
82713,2.7e-05,41,2,0,200,0,37037.03698,254,0,29629630.0,0.0,0,0,0.027,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
57961,9e-06,3,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Analysis,1,0
126628,9.517505,28,40,0,10880,0,4.097713,254,0,8916.623047,0.0,0,0,244.038594,0.0,304.207719,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,Analysis,1,0
