id,dur,proto,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,attack_cat,label,encoded_label
63683,0.208375,128,2,2,76,122,14.39712,254,60,1458.908203,2341.931641,0,0,0.012,0.009,0,0,0,0,0,0,0,0,0,38,61,0,0,Backdoor,1,1
61090,0.588238,1,10,8,472,564,28.899867,254,252,5779.973633,6718.369141,2,2,65.359778,66.703859,3302.440575,95.894172,255,1379063610,1293155992,255,0.178915,0.120586,0.058329,47,71,0,0,Backdoor,1,1
49019,0.249134,1,10,8,454,410,68.23637,254,252,13133.49414,11527.93262,2,2,25.596333,34.521285,1443.582361,46.741492,255,2409327739,963068194,255,0.053042,0.007475,0.045567,45,51,0,0,Backdoor,1,1
45717,0.179517,1,8,8,364,418,83.557546,254,252,14215.92383,16310.43262,1,2,25.645285,22.820143,1463.397847,37.721797,255,2739009767,503629124,255,0.052559,0.00778,0.044779,46,52,0,0,Backdoor,1,1
1088,0.214862,1,8,8,364,524,69.81225,62,252,11877.39063,17090.03906,1,2,30.694571,29.333428,1567.059607,37.662328,255,3389195328,3038537548,255,0.057002,0.008847,0.048155,46,66,0,0,Backdoor,1,1
45134,0.578658,1,8,8,364,516,25.922048,254,252,4410.20459,6248.941895,1,2,82.665426,72.48457,4932.08704,121.978094,255,3533120745,1271306566,255,0.156398,0.070561,0.085837,46,65,0,0,Backdoor,1,1
52203,0.22055,1,8,8,364,530,68.011789,62,252,11571.07227,16830.65039,1,2,31.507143,30.361428,1639.493667,39.688965,255,236237584,2051732388,255,0.054094,0.007212,0.046882,46,66,0,0,Backdoor,1,1
65102,0.417329,1,10,10,468,3316,45.527628,254,252,8089.540527,57221.03906,2,2,46.369889,39.168445,3139.223728,95.336773,255,1684331019,3644042583,255,0.093902,0.048429,0.045473,47,332,0,0,Backdoor,1,1
62477,0.312529,1,10,8,472,564,54.394953,254,252,10878.99023,12645.22656,2,2,34.725444,40.544715,1836.793887,72.726648,255,2822637047,289403326,255,0.044575,0.028095,0.01648,47,71,0,0,Backdoor,1,1
60472,0.552026,1,8,8,364,374,27.172634,254,252,4622.970703,4753.399414,1,2,78.750286,69.303859,4668.684806,105.64468,255,3489713151,3645006572,255,0.110711,0.066888,0.043823,46,47,0,0,Backdoor,1,1
905,0.837789,1,10,8,453,422,20.291505,254,252,3895.968994,3533.109131,2,2,93.074444,110.57757,4792.917431,187.956609,255,3109462116,2147682259,255,0.162926,0.063745,0.099181,45,53,0,0,Backdoor,1,1
694,0.237768,1,10,8,454,410,71.498269,254,252,13761.31348,12079.00195,2,2,25.132,33.073715,1487.055226,47.179375,255,2995528503,3425110811,255,0.049062,0.006248,0.042814,45,51,0,0,Backdoor,1,1
50011,0.014116,128,2,2,76,122,212.524789,254,60,21535.8457,34570.69922,0,0,0.003,0.009,0,0,0,0,0,0,0,0,0,38,61,0,0,Backdoor,1,1
65139,0.111912,128,4,2,228,91,44.677962,254,60,12223.89063,3288.298096,0,0,6.422,0.003,9.076423,0,0,0,0,0,0,0,0,57,46,0,0,Backdoor,1,1
62909,2.339673,1,12,12,668,850,9.830433,254,252,2096.019287,2667.039307,3,3,212.697548,202.989812,13876.99331,337.714562,255,722385619,1911434899,255,0.135139,0.071691,0.063448,56,71,0,0,Backdoor,1,1
44223,0.247985,1,10,8,846,1008,68.552532,254,252,24582.13086,28453.33398,2,2,27.553889,32.545285,1514.682889,60.188102,255,971387154,641439703,255,0.049636,0.005749,0.043887,85,126,1,90,DoS,1,2
44326,2.050333,1,10,8,814,354,8.291336,62,252,2860.023193,1209.55957,2,1,223.322667,276.664438,12938.94477,424.127125,255,2646081078,3514335919,255,0.196575,0.113681,0.082894,81,44,0,0,DoS,1,2
6382,0.171498,128,8,4,362,178,64.140689,254,60,14787.34473,6250.801758,0,0,24.499715,27.006,37.503414,38.179523,0,0,0,0,0,0,0,45,45,0,0,DoS,1,2
43978,1.380353,1,10,10,850,1692,13.764595,254,252,4433.648438,8826.727539,2,2,153.204778,145.985,8498.477219,279.941531,255,4273913625,3793127063,255,0.192956,0.066487,0.126469,85,169,0,0,DoS,1,2
44028,59.909866,1,764,380,320116,16340,19.07866,254,252,42690.39844,2176.202393,381,0,78.596627,157.915641,3795.374377,165.401891,255,380768257,930012124,255,0.072579,0.028824,0.043755,419,43,0,0,DoS,1,2
6367,0.287419,1,10,8,952,1882,59.147101,254,252,23853.67773,45842.48047,2,2,31.935444,39.923145,1552.895611,57.132598,255,3926422895,2224782781,255,0.052583,0.007273,0.04531,95,235,1,517,DoS,1,2
44144,54.265602,1,1632,10970,70256,14655417,232.209715,62,252,10351.01367,2160349.25,7,5483,33.27136,4.946539,2112.116277,800.384533,255,3619082811,2061571913,255,0.051315,0.006296,0.045019,43,1336,0,0,DoS,1,2
6518,0.04725,128,2,2,138,646,63.492065,254,60,11682.54004,54687.83203,0,0,0.008,0.002,0,0,0,0,0,0,0,0,0,69,323,0,0,DoS,1,2
4654,1.995017,1,34,22,19835,1896,27.568687,254,252,77200.34375,7258.083496,14,8,60.428209,91.537813,4317.865125,137.973281,255,2109879039,3627004668,255,0.149496,0.072714,0.076782,583,86,0,0,DoS,1,2
44093,1.38922,1,22,24,1072,1790,32.392278,254,252,5896.833984,9881.803711,7,10,66.153335,59.83013,3517.241414,3698.588101,255,2160964292,1573733725,255,0.050578,0.00618,0.044398,49,75,0,0,DoS,1,2
44101,0.474462,1,8,6,364,268,27.399454,254,252,5378.723633,3776.909424,1,1,67.780288,85.380203,4180.227894,148.380234,255,1429779555,2965817294,255,0.092402,0.046603,0.045799,46,45,0,0,DoS,1,2
44122,59.873299,1,1074,422,450006,18146,24.969394,254,252,60071.78516,2418.841064,535,0,55.982567,142.402797,2722.815115,147.789625,255,381204486,930012124,255,0.072579,0.028824,0.043755,419,43,0,0,DoS,1,2
6476,1.103047,1,26,24,3496,3118,44.422404,254,252,24383.36719,21678.13281,10,10,44.121881,45.326477,2177.412454,57.770715,255,1470104651,3503657182,255,0.080287,0.05985,0.020437,134,130,0,0,DoS,1,2
54435,1.039677,1,34,22,19753,1854,52.901044,254,252,147530.4375,13619.61426,14,8,31.505363,46.291953,1881.032959,51.935973,255,610442993,2252682860,255,0.102672,0.06681,0.035862,581,84,0,0,DoS,1,2
4352,0.17582,1,12,6,3900,268,96.6898,62,252,162666.375,10192.24219,3,1,14.688182,31.29,890.837807,46.99827,255,645081572,3535433324,255,0.029644,0.019337,0.010307,325,45,1,0,DoS,1,2
4374,0.228104,1,10,8,1076,550,74.52741,62,252,33984.5,16904.57031,2,2,25.344889,30.572428,1370.416925,53.483285,255,573200684,3141895524,255,0.053978,0.008291,0.045687,108,69,0,0,DoS,1,2
44720,2.823146,1,12,8,1308,1656,6.73008,254,252,3397.62793,4106.057617,4,2,256.649625,391.488281,21192.12623,883.177125,255,1223320966,707863834,255,0.193077,0.081922,0.111155,109,207,1,401,DoS,1,2
4467,3.067431,1,96,606,4532,791771,228.53,62,252,11697.08496,2061568.75,2,301,32.632244,5.05214,1710.372777,661.906924,255,3007731382,2921259687,255,0.051641,0.006498,0.045143,47,1307,1,383482,DoS,1,2
4439,0.443932,1,10,8,790,1526,38.294153,254,252,12812.77344,24075.75977,2,2,49.325778,52.936715,2425.889365,81.656461,255,4024883393,1101675343,255,0.153977,0.072699,0.081278,79,191,1,362,DoS,1,2
43968,3.096501,1,22,22,2889,1968,13.886641,254,252,7125.461914,4854.51123,8,8,147.44724,143.112375,7936.574541,204.366547,255,604514814,477160606,255,0.175032,0.091127,0.083905,131,89,0,0,DoS,1,2
52139,2.450457,1,24,20,4453,1708,17.547747,254,252,13933.72656,5298.603516,9,8,106.541612,121.200156,6790.032872,195.484984,255,2789295170,1910138978,255,0.221007,0.115867,0.10514,186,85,0,0,DoS,1,2
65007,36.005539,1,694,4455,30618,6040578,142.978001,62,252,6793.177246,1341843.125,3,2193,51.954734,8.077526,2512.785363,986.459365,255,3442881094,3162022681,255,0.118018,0.036327,0.081691,44,1356,0,0,DoS,1,2
5777,2.170698,1,22,20,3393,1794,18.887934,254,252,11937.17481,6283.693359,8,8,103.366575,106.246055,5340.362453,148.4905,255,1960554254,3961411328,255,0.173379,0.102333,0.071046,154,90,0,0,DoS,1,2
5711,0.180388,1,10,6,468,268,83.154088,254,252,18715.21289,9934.141602,2,1,18.510444,34.686199,989.173613,59.26309,255,4164592323,4213528689,255,0.051704,0.006948,0.044756,47,45,0,0,DoS,1,2
5726,0.753866,1,14,14,698,938,35.815383,62,252,6887.165527,9243.021484,4,5,57.989694,53.92477,3256.244844,89.438242,255,3470959182,515069986,255,0.093841,0.047816,0.046025,50,67,0,0,DoS,1,2
5740,0.236145,1,10,6,516,268,63.520293,254,252,15753.0332,7588.557617,2,1,23.052,44.328398,1247.563791,63.53559,255,1080304917,2562509764,255,0.028209,0.014494,0.013715,52,45,0,0,DoS,1,2
5739,0.179616,1,10,6,560,268,83.511489,254,252,22447.88867,9976.838867,2,1,19.155778,34.588801,1001.526649,59.927531,255,3282134810,3204405927,255,0.05372,0.006664,0.047056,56,45,1,0,DoS,1,2
52014,7.638595,1,626,102,840061,4396,95.174569,254,252,878402.375,4558.953613,310,1,12.15696,74.699844,1436.753367,89.911992,255,2497296627,4142670842,255,0.174347,0.093909,0.080438,1342,43,0,0,DoS,1,2
5817,0.274758,1,10,6,451,268,54.593495,254,252,11821.31152,6522.103027,2,1,28.202222,51.766398,1464.738518,83.623781,255,3346400441,4040470511,255,0.08453,0.015918,0.068612,45,45,0,0,DoS,1,2
52346,59.969131,1,782,386,327658,16598,19.460012,254,252,43654.32422,2208.469482,388,0,76.92955,156.000891,3691.137601,162.157516,255,381055539,930012124,255,0.072579,0.028824,0.043755,419,43,0,0,DoS,1,2
52417,0.832463,128,2,2,250,1136,3.603764,254,60,1201.254517,5458.500488,0,0,0.004,0.011,0,0,0,0,0,0,0,0,0,125,568,0,0,DoS,1,2
52445,2.569394,1,34,24,19713,1946,22.184218,254,252,59575.13281,5806.816406,14,8,77.860425,109.072047,5196.139805,155.279625,255,2893567760,1398778958,255,0.107498,0.059723,0.047775,580,81,0,0,DoS,1,2
52611,1.715516,1,20,20,3088,1846,22.733685,254,252,13682.18066,8179.463379,7,8,90.290314,87.229898,4839.498796,111.510211,255,2939865492,223640136,255,0.12656,0.057441,0.069119,154,92,0,0,DoS,1,2
52662,0.643158,1,10,8,455,354,26.432073,254,252,5099.835449,3855.973145,2,1,67.361444,85.865859,4601.196569,129.386664,255,1158604956,1365442683,255,0.11436,0.042086,0.072274,46,44,0,0,DoS,1,2
52264,0.179374,1,10,6,568,268,83.624162,254,252,22834.9707,9990.299805,2,1,18.311778,34.394801,982.70527,58.79643,255,1859839790,3326347455,255,0.050699,0.007397,0.043302,57,45,1,0,DoS,1,2
64913,0.835472,1,34,22,19907,1988,65.831052,254,252,185016.375,18174.1582,14,8,25.317334,39.236,1605.003193,47.976887,255,53582564,1193150178,255,0.051925,0.007302,0.044623,586,90,0,0,DoS,1,2
6146,1.103153,1,34,170,1776,217063,184.017994,62,252,12502.3457,1564874.5,2,83,33.428879,6.516559,1733.33578,824.591567,255,2283688795,318000420,255,0.062099,0.007542,0.054557,52,1277,1,104877,DoS,1,2
6142,0.310943,1,12,12,555,594,73.968539,62,252,13095.64746,14021.86231,3,4,28.149091,27.318092,1579.870432,38.019211,255,205890382,2682589097,255,0.022548,0.010435,0.012113,46,50,0,0,DoS,1,2
53906,0.802359,1,12,10,1386,2606,26.172823,254,252,12672.63184,23391.02539,3,3,72.941726,70.455555,3535.491728,107.979023,255,2717239996,3759380646,255,0.113959,0.077192,0.036767,116,261,0,0,DoS,1,2
51900,1.206275,1,10,6,1282,268,12.434976,62,252,7653.312988,1485.565063,2,1,134.030556,208.292797,8099.118766,386.312469,255,1537958835,383806999,255,0.179595,0.112085,0.06751,128,45,0,0,DoS,1,2
5990,0.127695,128,4,4,1954,2170,54.818124,254,60,91843.85156,101993.0313,0,0,42.565,10.135667,60.182566,14.32127,0,0,0,0,0,0,0,489,543,0,0,DoS,1,2
5993,0.127695,128,4,4,1954,2170,54.818124,254,60,91843.85156,101993.0313,0,0,42.565,10.135667,60.182566,14.32127,0,0,0,0,0,0,0,489,543,0,0,DoS,1,2
64977,0.467584,1,10,6,1724,268,32.079796,62,252,26553.51758,3832.466309,2,1,45.557333,76.300203,2391.409635,108.821695,255,264215794,2726339169,255,0.150689,0.086076,0.064613,172,45,0,0,DoS,1,2
6122,0.220155,1,10,8,792,1030,77.218323,62,252,25909.01953,32776.90625,2,2,24.367667,29.888,1348.019541,51.140227,255,446917484,1731519482,255,0.025906,0.010929,0.014977,79,129,1,95,DoS,1,2
53470,57.065807,128,146,148,95286,117906,5.134423,254,60,13266.64844,16417.53711,0,0,391.913531,390.062531,474.380281,459.429531,0,0,0,0,0,0,0,653,797,0,0,DoS,1,2
53462,57.065807,128,146,148,95286,117906,5.134423,254,60,13266.64844,16417.53711,0,0,391.913531,390.062531,474.380281,459.429531,0,0,0,0,0,0,0,653,797,0,0,DoS,1,2
53458,57.065807,128,146,148,95286,117906,5.134423,254,60,13266.64844,16417.53711,0,0,391.913531,390.062531,474.380281,459.429531,0,0,0,0,0,0,0,653,797,0,0,DoS,1,2
51820,2.148531,1,22,20,3307,1796,19.082806,254,252,11755.00879,6355.970703,8,8,102.310997,107.486477,5312.290604,139.571828,255,3523671934,343485487,255,0.11672,0.069369,0.047351,150,90,0,0,DoS,1,2
9629,3.165994,1,26,20,9787,1708,14.213546,254,252,23780.20898,4101.081543,10,8,126.639761,163.397047,7958.349042,228.285172,255,1518065586,2242755756,255,0.156116,0.0607,0.095416,376,85,0,0,DoS,1,2
12972,0.760104,1,14,14,698,898,35.521455,62,252,6830.644043,8777.746094,4,5,58.46954,54.818152,3148.817013,86.82707,255,4277450531,1950197000,255,0.092762,0.04676,0.046002,50,64,0,0,DoS,1,2
62756,0.609904,1,6,4,594,182,14.756421,62,252,6492.825195,1797.00415,2,1,56.333,171.46,2873.428875,242.476812,255,1870508727,881101064,255,0.169421,0.095521,0.0739,99,46,0,0,DoS,1,2
9705,59.686649,1,548,356,263040,15308,15.129011,254,252,35191.78906,2046.018677,274,0,109.433304,168.464703,5739.422178,187.021562,255,2263928505,463094449,255,0.12066,0.080372,0.040288,480,43,0,0,DoS,1,2
9702,59.78484,1,816,386,389952,16608,20.088705,254,252,52116.89063,2216.615479,407,1,73.35563,154.929812,3539.136035,162.603922,255,2263749864,463094449,255,0.12066,0.080372,0.040288,478,43,0,0,DoS,1,2
12967,0.397344,1,8,6,364,268,32.717243,254,252,6422.646484,4509.946289,1,1,56.763429,66.560398,3480.596297,127.954234,255,423091348,4278796788,255,0.095735,0.047843,0.047892,46,45,0,0,DoS,1,2
12969,1.503742,1,32,30,7082,9872,40.56547,254,252,36500.94141,50769.34766,13,13,48.507805,51.471484,2497.758459,65.798508,255,861288872,3728197522,255,0.052729,0.006775,0.045954,221,329,1,98,DoS,1,2
12926,0.263786,1,10,8,502,566,64.446183,254,252,13708.08203,15042.49707,2,2,29.309556,30.557857,1453.903662,53.155871,255,2757305107,2161012184,255,0.056756,0.025133,0.031623,50,71,1,21,DoS,1,2
13387,1.031231,1,30,20,16013,1842,47.516025,254,252,120089.4766,13576.00684,12,8,35.559689,52.261262,2376.518405,81.542773,255,4106445876,2490248678,255,0.076526,0.031046,0.04548,534,92,0,0,DoS,1,2
64279,8.370166,1,622,108,825227,4654,87.095049,254,252,787464.4375,4407.081055,308,1,13.478528,77.398461,1541.07545,96.764922,255,2766028323,1097503407,255,0.1507,0.058532,0.092168,1327,43,0,0,DoS,1,2
9526,0.16379,128,8,4,362,178,67.159166,254,60,15483.24023,6544.96582,0,0,23.398572,29.005666,35.746555,41.014551,0,0,0,0,0,0,0,45,45,0,0,DoS,1,2
9535,0.445834,1,8,6,364,268,29.158834,254,252,5724.103516,4019.433105,1,1,63.574286,79.949797,4215.310592,153.420281,255,1689714573,2308933716,255,0.092382,0.046076,0.046306,46,45,0,0,DoS,1,2
62223,0.665557,1,26,20,9775,1736,67.612538,254,252,112988.0625,19833.01172,10,8,26.62228,34.081684,1429.757228,40.130879,255,1609246793,2755244974,255,0.046693,0.017133,0.02956,376,87,0,0,DoS,1,2
12163,0.585478,1,10,8,986,1758,29.036103,254,252,12133.67481,21028.9707,2,2,65.002333,76.651859,3456.525501,129.352711,255,271953620,834459997,255,0.106679,0.048909,0.05777,99,220,1,476,DoS,1,2
9996,0.932214,1,14,10,1430,2272,24.672446,254,252,11396.52441,17549.61719,4,3,69.713769,95.072219,3895.324981,143.295391,255,2628825582,1225584090,255,0.120788,0.076555,0.044233,102,227,0,0,DoS,1,2
9968,21.756893,1,434,156,208320,6708,27.07188,254,252,76422.67969,2450.717529,216,0,50.297789,140.277469,2459.541477,144.795266,255,2264565625,463094449,255,0.12066,0.080372,0.040288,480,43,0,0,DoS,1,2
12135,4.830087,128,18,20,3292,4634,7.660317,254,60,5151.045898,7292.62207,0,0,284.12275,182.183312,500.940344,381.487687,0,0,0,0,0,0,0,183,232,0,0,DoS,1,2
10106,0.4017,1,8,6,364,268,32.36246,254,252,6353,4461.040527,1,1,57.385714,69.231,3605.723843,132.513563,255,3550819412,2885196489,255,0.095061,0.047601,0.04746,46,45,0,0,DoS,1,2
10077,1.103606,1,10,6,1152,268,13.591807,62,252,7517.175781,1623.767944,2,1,115.826333,205.267594,7006.355202,347.989438,255,3054267683,1976242747,255,0.155089,0.077259,0.07783,115,45,0,0,DoS,1,2
10058,0.139515,1,8,6,364,268,93.179946,254,252,18291.93945,12844.49707,1,1,19.930714,26.5116,1014.999394,42.252539,255,3236691790,1024450044,255,0.051415,0.006012,0.045403,46,45,0,0,DoS,1,2
10055,0.138165,1,8,6,364,268,94.090401,254,252,18470.66992,12970,1,1,19.737857,23.534,1075.349319,44.765934,255,2173773971,890782472,255,0.05967,0.013914,0.045756,46,45,0,0,DoS,1,2
61992,0.204164,128,8,4,362,178,53.878255,254,60,12421.38672,5250.680664,0,0,29.166285,42.627332,44.452406,60.280617,0,0,0,0,0,0,0,45,45,0,0,DoS,1,2
12669,0.618503,1,14,8,8344,1014,33.952949,62,252,100216.1719,11485.79785,4,2,47.577153,70.48957,2795.686926,109.800297,255,4190375972,1903692194,255,0.204901,0.124248,0.080653,596,127,1,109,DoS,1,2
62896,0.058649,128,3,0,158,0,34.101178,254,0,14458.89941,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,53,0,0,0,DoS,1,2
62892,0.058649,128,3,0,158,0,34.101178,254,0,14458.89941,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,53,0,0,0,DoS,1,2
9922,2.744519,1,20,20,2668,1870,14.21014,254,252,7389.272949,5179.77832,7,8,144.448363,139.645109,7660.204685,192.725172,255,2363857756,4234857151,255,0.177428,0.090446,0.086982,133,94,0,0,DoS,1,2
60590,1.6052,1,34,26,21307,2116,36.755543,254,252,103070.0156,10142.03809,14,8,48.642425,63.003801,3663.703914,108.238859,255,2940014717,603229236,255,0.032912,0.023657,0.009255,627,81,0,0,DoS,1,2
64564,59.954037,1,898,5902,39070,7862186,113.40354,62,252,5207.589355,1048917.375,2,2950,66.838415,10.148997,3210.717632,1251.979972,255,2581305978,3985066016,255,0.084345,0.029881,0.054464,44,1332,0,0,DoS,1,2
59319,1.329651,1,20,20,2932,1694,29.331005,254,252,16762.29297,9686.751953,7,8,69.931632,64.915,3416.756514,77.059766,255,1552019247,162450005,255,0.157981,0.096261,0.06172,147,85,0,0,DoS,1,2
8648,3.30E-05,128,1,0,112,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,DoS,1,2
8739,3.30E-05,128,1,0,112,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,DoS,1,2
8772,1.693794,1,18,18,2382,1432,20.66367,254,252,10627.03027,6390.387695,6,7,99.634941,93.145117,4832.420926,110.256805,255,1321627695,3495929408,255,0.188392,0.094259,0.094133,132,80,0,0,DoS,1,2
8742,3.30E-05,128,1,0,112,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,DoS,1,2
61711,0.419952,1,10,8,1620,354,40.480816,62,252,27774.60156,5905.436523,2,1,46.661333,55.55943,3038.266124,122.164953,255,3332003082,3709058513,255,0.089439,0.019988,0.069451,162,44,0,0,DoS,1,2
61664,1.928038,1,10,10,718,444,9.854578,62,252,2684.594482,1659.718384,2,2,214.123778,207.294891,12906.65343,363.748844,255,2997831470,3399498788,255,0.157402,0.062377,0.095025,72,44,0,0,DoS,1,2
9270,0.774995,1,12,10,1342,2244,27.096948,254,252,12707.17871,20851.74609,3,3,70.440456,76.489891,3399.671899,97.846797,255,3514495261,344201426,255,0.157138,0.086577,0.070561,112,224,1,272,DoS,1,2
9236,0.351321,1,10,8,758,894,48.388794,62,252,15552.72754,17829.84766,2,2,39.035667,42.885145,2079.227832,78.862664,255,1251147941,2219263774,255,0.101697,0.050318,0.051379,76,112,1,44,DoS,1,2
13724,0.221942,1,10,8,1050,1184,76.596591,254,252,34062.95313,37343.08984,2,2,24.660222,29.874857,1333.166717,53.394562,255,270645920,3481184826,255,0.052603,0.007275,0.045328,105,148,1,159,DoS,1,2
61956,1.083125,1,12,10,1152,1364,19.388344,254,252,7799.653809,9070.051758,3,3,98.465908,110.589109,5189.772991,153.659391,255,3379287206,3860080954,255,0.221283,0.087139,0.134144,96,136,0,0,DoS,1,2
61899,0.872332,1,10,8,1280,354,19.487994,62,252,10564.78516,2842.954346,2,1,94.818556,112.853289,5266.418419,198.235203,255,2137953778,1915686015,255,0.158484,0.082355,0.076129,128,44,0,0,DoS,1,2
61804,3.60E-05,128,2,0,216,0,27777.7768,62,0,24000000,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,108,0,0,0,DoS,1,2
64415,1.020827,1,14,10,1432,2272,22.530751,254,252,10422.9209,16026.2207,4,3,78.525151,104.307109,3825.943558,137.214297,255,3903131866,4287956993,255,0.160157,0.081324,0.078833,102,227,0,0,DoS,1,2
9046,1.795531,1,24,22,4375,1938,25.062223,254,252,18681.9375,8242.686523,9,8,78.066562,82.086047,3856.606637,106.187219,255,3468186831,473954568,255,0.154401,0.071027,0.083374,182,88,0,0,DoS,1,2
9116,0.709645,1,18,16,2382,1152,46.502126,62,252,25364.79688,12175.10254,6,6,41.743824,45.021602,2100.37911,55.887555,255,1402067596,4075437351,255,0.042315,0.024701,0.017614,132,72,0,0,DoS,1,2
61374,1.900453,1,10,8,1258,354,8.945236,62,252,4769.38916,1304.952026,2,1,211.061333,255.971281,13980.18123,374.703906,255,1100100180,1447253850,255,0.228145,0.108651,0.119494,126,44,0,0,DoS,1,2
9198,0.570647,1,10,10,874,1432,33.29554,254,252,11033.09082,18070.7168,2,2,63.405222,55.762332,4201.608558,109.489977,255,85014912,3158502237,255,0.103091,0.053202,0.049889,87,143,1,254,DoS,1,2
9183,2.039495,1,20,20,3156,1730,19.122381,254,252,11763.69629,6448.655273,7,8,107.34184,103.739844,5599.571981,130.737562,255,525129598,2695213016,255,0.142601,0.067861,0.07474,158,87,0,0,DoS,1,2
64101,4.001369,1,70,30,69620,2208,24.741532,254,252,137205.0469,4268.539062,32,8,57.976767,135.691625,6200.055183,249.359813,255,3358362017,3545635337,255,0.191295,0.066301,0.124994,995,74,0,0,DoS,1,2
11372,2.354027,1,34,22,20035,1876,23.364218,254,252,66085.89844,6086.591309,14,8,71.32979,108.673906,4880.066276,154.002297,255,1322569348,2442158728,255,0.155451,0.071871,0.08358,589,85,0,0,DoS,1,2
10710,59.686649,1,548,356,263040,15308,15.129011,254,252,35191.78906,2046.018677,274,0,109.433304,168.464703,5739.422178,187.021562,255,2263928505,463094449,255,0.12066,0.080372,0.040288,480,43,0,0,DoS,1,2
11390,59.82692,1,1174,430,563520,18490,26.793959,254,252,75289.1875,2466.715576,586,0,51.003273,139.318516,2485.52676,143.801312,255,2264661104,463094450,255,0,0,0,480,43,0,0,DoS,1,2
11392,0.265231,1,10,8,844,1430,64.095069,254,252,22923.41211,37763.30469,2,2,29.470111,43.030668,1457.24025,55.153898,255,947945361,1806275351,255,0.050572,0.006328,0.044244,84,179,1,289,DoS,1,2
