0,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
1,55,55,-1,55,-1,55.0,0.0,0.0,0.0,36363.63636,1454545.455,55,55,55.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,11450539,-1,28,-1,8764210,0.0,440405.3462,0.0,1716909.027,2.4453,133.618164,28,8764210,424094.037,1679877.671,10465966,10500000.0,10465966,0.0,8764210,8764210.0,8764210,0.0
1,170636,10,35,30604,65004,7560.5,12074.08333,11709.16988,20484.68162,164.091985,67559.01451,10,64789,6319.851852,14396.10824,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14987413,15674,95,27067,97099,19997.2243,20253.26081,2840.891838,6581.305006,99.48348,11042.66627,2,24074,10058.66644,6919.627736,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14788808,69,-1,13979312,-1,1232400.667,0.0,4015903.522,0.0,0.946662,112.720376,69,13849018,1137600.615,3820944.298,13979312,14000000.0,13979312,0.0,13849018,13800000.0,13849018,0.0
0,14951080,60,1,179994,186863,2600.387372,2600.487389,11981.7993,12094.30711,769.175203,558723.8514,-126,179561,1300.206975,8255.002296,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10146584,12,15,7469541,7469910,252030.025,253026.675,1203617.762,1203407.38,8.081538,2445.059342,2,7444338,125266.4691,846151.4088,1800887,5000927.5,8200968,4525540.675,1701132,4572735.0,7444338,4061059.908
1,609130,33,55,163100,183015,62882.875,84140.66667,63699.24074,71448.79717,26.266971,8295.437755,14,163051,40608.66667,57606.02212,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,11904367,118,43,7409842,7555380,595218.35,452471.3846,1615712.037,1453839.185,4.032134,306.862179,10,7409842,253284.4043,1072313.425,9660878,9660878.0,9660878,0.0,7409842,7409842.0,7409842,0.0
0,14991066,133,2,35122,31123,19090.40382,19131.81098,4463.760898,3595.30403,104.729043,12254.76561,2,30384,9554.535373,5433.019049,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14995114,211,829,27817,22897,19913.83001,19944.59521,1977.645337,1386.803308,100.432714,12951.35202,141,19907,9963.530897,4672.476188,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10079937,10039400,10040866,10039400,10040866,10000000.0,10000000.0,0.0,0.0,0.396828,21.428705,39071,10000329,3359979.0,5750711.837,10039400,10000000.0,10039400,0.0,10000329,10000000.0,10000329,0.0
1,14441581,959661,958880,961101,961039,960209.8667,960155.5333,469.626807,717.307303,2.215824,310.215343,38412,922598,465857.4516,448377.1286,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14943194,139822,349,4356285,4081868,747158.5,533683.7143,1255513.526,1032989.551,3.346005,446.959331,24,4081868,304963.1429,815718.8321,3076772,4627253.0,6445117,1700016.841,2659646,3380206.0,4081868,711299.3077
0,14428254,960306,960132,963618,964728,961835.8,961842.4,883.596603,1142.154687,2.217871,248.401504,492,963000,465427.5484,487868.7221,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14998116,490,5945,66413,25306,20022.20455,19997.488,4394.057377,3427.670091,100.012562,11101.39434,84,24018,10005.41428,4711.087217,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13068483,74,104,2113484,2113476,933461.2143,1089038.0,800470.9434,790226.4985,2.142559,382.293798,18,2113458,484017.8889,733594.2644,1973350,2613691.2,4048763,874873.5625,1025390,1840089.4,2113458,458418.0877
0,102216,1137,22,36766,37649,20443.2,14922.8,14828.37545,16468.36642,117.39845,87970.57212,22,27175,9292.363636,11289.69675,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14998265,15472,91,25967,464811,19997.68667,20523.36575,2737.734738,17095.96436,98.811429,10968.06864,41,24029,10127.12019,6933.236606,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14995183,35,14,24004,40098,17623.95882,17255.67664,5299.089769,6037.205695,114.77019,15106.3845,14,22035,8718.129651,4812.210139,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,5046841,40261,199854,1006047,806893,841111.0,500701.2,392342.0263,317067.3128,3.566587,233.01705,175,806461,296873.0,345844.6857,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996703,10,21,121689,42308,44028.21765,17458.32713,22224.84827,6414.314703,80.084269,13003.99161,4,39650,12497.2525,7250.578864,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,12641188,8,56,12389158,12389110,2106864.667,2520912.0,5037952.97,5517255.635,1.028384,428.440745,8,12389097,1053432.333,3570329.471,12428116,12400000.0,12428116,0.0,12389097,12400000.0,12389097,0.0
1,1788005,1787024,1788005,1787024,1788005,1787024.0,1788005.0,0.0,0.0,2.23713,118.567901,56,1787024,596001.6667,1031455.689,1787080,1787080.0,1787080,0.0,1787024,1787024.0,1787024,0.0
1,230883,19,-1,128666,-1,6412.5,0.0,22032.35642,0.0,164.585526,8736.026472,19,128666,6240.081081,21749.49783,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,6872478,38,184,20957,26022,19579.7094,19670.25501,2348.366125,2610.798128,102.146562,13006.95324,38,18215,9803.820257,4207.173695,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,10316091,439,586,219550,10007047,51514.66667,1712111.5,84980.14034,4064184.953,1.357103,424.579426,13,10007003,793545.4615,2768731.414,10316091,10300000.0,10316091,0.0,10007003,10000000.0,10007003,0.0
0,11173560,62459,57504,11037842,11116056,5550150.5,5586780.0,7760767.745,7819577.109,0.536982,81.442262,18076,11037842,2234712.0,4921120.917,11118377,11100000.0,11118377,0.0,11037842,11000000.0,11037842,0.0
0,14960243,15,4035,71876,483840,30283.89271,327352.8444,12175.31932,177533.2323,36.162514,7918.989016,15,71876,27704.1537,13820.00749,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,8027339,35,774,3972030,7027149,276119.5517,786332.6,825700.3327,2198858.224,5.107546,1655.716795,35,3808017,200683.475,687578.7937,2553652,3262841.0,3972030,1002944.702,2217706,3012861.5,3808017,1124519.692
1,8304312,311,203596,7504251,7504240,1990146.25,2683970.333,3677690.98,4175066.866,1.083774,406.174527,26,7504214,1038039.0,2616330.387,7960237,7960237.0,7960237,0.0,7504214,7504214.0,7504214,0.0
0,14964295,38,1,5384333,5388731,8504.382035,10063.03295,149853.3698,162973.5072,217.049985,143498.3071,-44,5384333,4608.652602,110284.3684,2126736,3306809.333,5387934,1807698.323,2124889,3304256.667,5384333,1806779.144
1,10078320,10039606,10039698,10039606,10039698,10000000.0,10000000.0,0.0,0.0,0.396892,21.432143,38622,10000984,3359440.0,5751745.825,10039606,10000000.0,10039606,0.0,10000984,10000000.0,10000984,0.0
1,10077302,10038554,10038379,10038554,10038379,10000000.0,10000000.0,0.0,0.0,0.396932,21.434309,38748,9999631,3359100.667,5750867.964,10038554,10000000.0,10038554,0.0,9999631,9999631.0,9999631,0.0
1,14997176,200,474,25377,32313,19904.06375,19889.27188,1864.132124,2053.666561,100.618943,10983.46782,5,20489,9945.076923,6311.58766,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,289530,289530,-1,289530,-1,289530.0,0.0,0.0,0.0,10.361621,3519.497116,3591,285939,144765.0,199650.1855,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,6161515,-1,648,-1,2631883,0.0,983506.8333,0.0,1149796.844,1.298382,468.066701,648,2631883,880216.4286,1084608.842,1613150,2053170.0,2632531,523780.8144,1352676,1965658.0,2631883,641263.4014
1,14994594,55,136,22879,23070,19893.67198,19891.31873,1910.847816,1636.496181,100.569579,11682.14358,4,21326,9949.96284,7453.26142,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14994282,156,16,24428,44118,17561.17468,17360.9467,5266.559753,6155.158053,114.57701,15014.05669,16,21709,8732.837507,5198.369827,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,109438702,352,3,108532121,484696,10900000.0,89676.0,34300000.0,155860.2747,0.191888,65.598366,3,108532121,5471935.1,24300000.0,109438702,109000000.0,109438702,0.0,108532121,109000000.0,108532121,0.0
0,13139354,113,2,4465221,4414710,547427.5833,437978.4667,1206289.556,1090770.857,4.262006,1482.873511,1,4414710,238897.3455,828519.4199,2027447,3257792.0,4524980,1038199.063,1919304,3032798.75,4414710,1030469.159
1,14441365,959411,945400,960865,960601,960134.5333,959153.7333,377.065619,3817.258084,2.215857,310.219983,38716,921851,465850.4839,447225.2165,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077407,10038837,10038587,10038837,10038587,10000000.0,10000000.0,0.0,0.0,0.396928,21.434085,38570,10000017,3359135.667,5751171.94,10038837,10000000.0,10038837,0.0,10000017,10000000.0,10000017,0.0
1,3876098,104,134603,1016504,682862,266396.25,471542.0,388494.9425,217991.1943,5.675811,626.403151,21,679343,184576.0952,253294.9539,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,2785959,16,28,2649699,2675252,340086.125,552145.8,933376.5278,1187152.769,5.384142,1407.773768,10,2649699,198997.0714,705606.6597,2674979,2674979.0,2674979,0.0,2649699,2649699.0,2649699,0.0
0,13670385,19628,401,11343967,11344655,2273992.333,2269075.0,4522141.199,4527246.377,1.024112,160.639221,91,11289317,1051568.077,3129395.547,2216230,6780098.5,11343967,6454284.73,2105178,6697247.5,11289317,6494166.966
0,17037214,129,19,16899632,53729,1893023.778,13959.125,5627515.857,20155.79323,1.115206,320.651017,9,16899632,946511.8889,3981392.857,17037214,17000000.0,17037214,0.0,16899632,16900000.0,16899632,0.0
0,21662,3,-1,20067,-1,257.0,0.0,2189.381128,0.0,3970.085865,160234.512,3,20067,254.847059,2176.400595,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,60118200,135,1,60006082,56190,15000000.0,19396.33333,30000000.0,31879.89071,0.149705,38.507474,1,60006082,7514775.0,21200000.0,60118200,60100000.0,60118200,0.0,60006082,60000000.0,60006082,0.0
1,164008,-1,-1,-1,-1,0.0,0.0,0.0,0.0,12.194527,615.823618,164008,164008,164008.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14987296,227011,14774201,14760285,14774201,7493648.0,14800000.0,10300000.0,0.0,0.333616,110.89392,21,14547211,3746824.0,7201007.164,14760285,14800000.0,14760285,0.0,14547211,14500000.0,14547211,0.0
0,56579,-1,-1,-1,-1,0.0,0.0,0.0,0.0,35.348804,2721.857933,56579,56579,56579.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996550,15013,5675,26376,24504,19995.4,19991.47797,2744.894399,3137.959763,100.089687,11109.95529,55,23080,9997.7,4764.426352,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,57536,-1,-1,-1,-1,0.0,0.0,0.0,0.0,34.760845,1494.716352,57536,57536,57536.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14989292,209,3,45426,34657,19130.37165,19079.16178,4407.613478,3709.234181,104.741438,12237.6694,3,34657,9553.404716,4034.089793,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14956527,26,27,1728509,1728502,141098.8396,177834.7857,245287.0269,289428.2384,12.837205,1782.365652,9,1728434,78306.42408,186766.759,2051131,3196229.0,4341327,1619413.122,1021428,1374931.0,1728434,499928.7369
1,10076244,10037934,10038000,10037934,10038000,10000000.0,10000000.0,0.0,0.0,0.396973,21.436559,38244,9999690,3358748.0,5751224.477,10037934,10000000.0,10037934,0.0,9999690,9999690.0,9999690,0.0
1,14983141,40,15,30514,49688,18271.85244,17335.58565,4978.133225,6263.338022,112.526472,15297.19303,4,21828,8892.07181,6295.977646,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996718,228,2,37979,24731,19137.32312,19156.5844,4559.821665,3630.768135,104.489529,12159.19377,2,22964,9576.448276,5344.704882,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14636067,15,14,11823866,11886231,346977.6667,261358.3393,1819114.042,1585913.363,6.832437,1177.57045,8,11823866,147839.0606,1188575.168,11860761,11900000.0,11860761,0.0,11823866,11800000.0,11823866,0.0
0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,127307550,78,1,127050938,208475,14100000.0,14587.5625,42300000.0,51996.84601,0.212085,164.821332,1,127050938,4896444.231,24900000.0,127307550,127000000.0,127307550,0.0,127050938,127000000.0,127050938,0.0
0,14999918,136,2,37757,23447,19181.10499,19181.48082,4679.225657,3458.228328,104.333904,12076.19935,2,21901,9590.740409,5285.753005,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,16903728,50,72,16721571,55898,1878192.0,17117.33333,5566337.419,25164.09696,1.005695,359.388178,12,16721571,1056483.0,4177393.851,16903728,16900000.0,16903728,0.0,16721571,16700000.0,16721571,0.0
1,5417261,17,9,265530,273783,11333.14017,5441.749476,40626.9251,29346.83551,264.709417,242846.1542,0,265501,3780.363573,23613.25797,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,276307,-1,276307,-1,276307,0.0,276307.0,0.0,0.0,10.857488,3687.926835,2997,273310,138153.5,191140.1553,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,135539,93,23,27294,37741,7308.2,7810.714286,10905.25432,13251.63547,228.716458,53999.21794,0,26249,4517.966667,9207.626359,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,10310670,374,602,207542,10010820,49979.16667,1711029.0,80180.93187,4066485.922,1.357817,424.705669,25,10010795,793128.4615,2769940.498,10310670,10300000.0,10310670,0.0,10010795,10000000.0,10010795,0.0
0,12863074,34,9,8691195,8660225,297597.9767,164589.1282,1340252.609,996125.8325,9.562255,1742.585015,8,8660225,105435.0328,797950.8689,2971856,6081590.5,9191325,4397828.705,1663753,5161989.0,8660225,4947252.796
0,14426525,960156,959938,963791,964017,961726.4667,961734.5333,950.765358,1011.148948,2.218136,248.431275,507,963214,465371.7742,487755.2369,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14983897,15720,98,24706,70950,20001.70494,20058.76439,2749.249283,6249.65843,99.973992,11097.11312,48,24073,10009.28323,7160.349445,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14987233,19,27,2766396,3009819,1152862.615,2141030.143,1199358.183,1213127.232,1.467916,640.078125,9,2766396,713677.7619,1091869.046,2002243,2751758.8,3002309,432143.1091,1774324,2562890.6,2766396,440845.4192
1,351458,351458,-1,351458,-1,351458.0,0.0,0.0,0.0,8.535871,497.925783,36477,314981,175729.0,196932.067,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13725260,8,26,8313086,8249507,326791.9048,278804.1429,1365763.019,1259079.523,6.775828,2070.416152,8,8249507,149187.6087,923489.6006,2184407,4562322.333,8472622,3412706.152,1961730,4330102.667,8249507,3418816.948
1,4301991,37794,162,1422663,1452577,517659.0,537748.875,583691.5174,610839.1255,4.184109,656.440239,29,1252313,253058.2941,400843.0676,1422663,1950490.0,2478317,746460.102,1222399,1237356.0,1252313,21152.39223
1,13553007,866,134516,7739550,7884757,3300879.75,2710601.4,3797886.665,3509599.96,0.811628,74.079501,346,7606365,1355300.7,2654170.325,5462757,6601819.0,7740881,1610876.929,4856868,6231616.5,7606365,1944187.974
0,39609,18085,-1,21524,-1,19804.5,0.0,2431.740015,0.0,75.740362,12093.21114,18085,21524,19804.5,2431.740015,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,10006620,124,2,10006201,10006197,5003162.5,5003099.5,7075364.9,7075448.338,0.599603,26.882204,2,10005902,2001324.0,4474695.137,10006197,10000000.0,10006197,0.0,10005902,10000000.0,10005902,0.0
1,14983968,24,19,42054,60586,18292.8547,17337.22801,4976.138325,6075.181492,112.453524,15308.42832,8,22768,8897.84323,6067.614716,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,6793223,5,26,1232744,1238826,70506.28125,119529.6429,184827.9787,219544.7766,22.669652,7822.207515,5,1023051,44400.15033,109233.7175,6479983,6479983.0,6479983,0.0,1023051,1023051.0,1023051,0.0
1,31432722,21,15,210216,30264903,8983.269231,123899.0516,36681.59292,1906410.837,12.216568,10945.09092,2,30264897,82069.77024,1546459.271,31432722,31400000.0,31432722,0.0,30264897,30300000.0,30264897,0.0
1,10077162,10038790,10038779,10038790,10038779,10000000.0,10000000.0,0.0,0.0,0.396937,21.434606,38372,10000407,3359054.0,5751580.414,10038790,10000000.0,10038790,0.0,10000407,10000000.0,10000407,0.0
1,14440925,959373,958379,961041,962302,960071.6667,960115.0,459.38222,871.219384,2.215925,310.229435,38997,922044,465836.2903,447685.8745,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,11973981,318,7,6268153,6227783,234292.3333,129879.4674,922858.9425,689012.8181,12.10959,2035.997886,7,6202607,83152.64583,549934.9168,1724782,3934176.667,8277300,3761445.407,1590158,3160031.0,6202607,2635395.993
0,14991479,0,61,39209,24535,19230.98075,19235.36072,3640.290482,4406.918552,104.059113,11226.37733,0,21870,9616.086594,4851.655955,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,344024,7,8,154250,154177,898.234987,763.404157,8319.073644,7762.054961,2377.741088,6332308.211,2,154166,421.082007,5654.154318,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14422321,959493,958276,963619,964778,961452.0667,961448.9333,1191.322313,1681.18385,2.218783,248.503691,534,963027,465236.1613,487604.1597,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,28,-1,-1,-1,-1,0.0,0.0,0.0,0.0,71428.57143,2857142.857,28,28,28.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10305702,6,23,8717580,8924888,40256.64844,20154.49501,545276.148,398996.2054,73.648549,66693.46736,6,8717580,13595.91293,317042.0885,9992637,9992637.0,9992637,0.0,8717580,8717580.0,8717580,0.0
1,14701619,30,1166,10170531,10134500,488794.3667,639198.8261,1831183.01,2076002.9,3.741085,302.143594,28,10134438,272252.2037,1370098.372,12504074,12500000.0,12504074,0.0,10134438,10100000.0,10134438,0.0
0,2298,169,-1,2129,-1,1149.0,0.0,1385.92893,0.0,1305.483029,65709.31245,169,2129,1149.0,1385.92893,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10078076,10038871,10038934,10038871,10038934,10000000.0,10000000.0,0.0,0.0,0.396901,21.432662,39142,9999729,3359358.667,5750729.399,10038871,10000000.0,10038871,0.0,9999729,9999729.0,9999729,0.0
0,14994749,178,2,38167,25503,19094.72866,19110.37755,4697.778462,3416.926892,104.77001,12260.55868,2,22721,9550.795541,5033.529369,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14985913,16,332,28483,25555,19155.70972,19109.90689,3889.949133,4064.480771,104.631596,12343.72574,16,19254,9563.441608,5455.14801,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14995339,19,40,1163309,789579,87959.72941,166614.8778,201916.7303,181726.4717,17.472096,5800.135629,14,789579,57453.40613,118408.3793,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10280983,24,41,2069127,2069296,227609.8444,177254.6207,446854.6624,391073.9503,10.213031,4260.876611,9,2069093,98855.60577,302975.8899,2378957,3327213.667,4053044,858921.9558,1376576,1744210.0,2069093,348232.2283
0,14999970,79,1,8894527,8894912,416665.8333,306181.3261,1489454.844,1322910.946,5.600011,2082.470832,1,8894143,180722.5301,994930.7078,10006827,10000000.0,10006827,0.0,8894143,8894143.0,8894143,0.0
1,14661702,-1,18,-1,2032724,0.0,125313.6923,0.0,273005.9833,8.116384,2896.253109,18,2032724,124251.7119,271997.696,11444300,11400000.0,11444300,0.0,2032724,2032724.0,2032724,0.0
1,14276177,42,0,1100436,1100449,73969.01554,64343.96833,247597.9565,232452.91,29.139454,6637.141022,0,1100352,34400.42651,172393.8131,1024426,2522277.5,6906736,2923103.052,1018903,1066506.0,1100352,35726.91233
1,835889,51,8,206377,216713,57294.63636,62992.6,95682.58432,93530.43375,27.515615,7424.430756,8,206069,37994.95455,77025.94039,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12183943,3,7,4046710,4005648,17196.36544,19683.26817,241485.4503,254961.2116,108.913838,259326.2296,2,4005648,9188.493967,174400.8457,3597773,4005359.0,4412901,407564.0018,3144866,3649460.667,4005648,449171.4209
0,14999813,67,159,30075,22533,19814.81242,19662.81234,1571.059256,2701.686456,101.401264,12853.42691,26,16563,9868.298026,3186.261799,-1,0.0,-1,0.0,-1,0.0,-1,0.0
